key_raw	key_norm	in_pref	body_count	samples	flag	short_key	sources	expansion
- n. or neut.	- n. or neut.	1	0		pref_only	0	mw72pref24.md:107	neuter gender.
- neg.	- neg.	1	0		pref_only	0	mw72pref24.md:109	negative.
- nom. c.	- nom. c.	1	0		pref_only	0	mw72pref24.md:112	nominative case.
- obs.	- obs.	1	0		pref_only	0	mw72pref24.md:113	obsolete.
- p.	- p.	1	0		pref_only	0	mw72pref24.md:115	page.
- patron.	- patron.	1	0		pref_only	0	mw72pref24.md:121	patronymic.
- pers.	- pers.	1	0		pref_only	0	mw72pref24.md:124	person.
- phil.	- phil.	1	0		pref_only	0	mw72pref24.md:125	philosophy.
- pl.	- pl.	1	0		pref_only	0	mw72pref24.md:126	plural number.
- poet.	- poet.	1	0		pref_only	0	mw72pref24.md:127	poetic, poetic license.
- pronom.	- pronom.	1	0		pref_only	0	mw72pref24.md:133	pronominal.
- q.v.	- q.v.	1	0		pref_only	0	mw72pref24.md:135	quod vide.
- rt., rts.	- rt., rts.	1	0		pref_only	0	mw72pref24.md:139	root, roots.
- s. v.	- s. v.	1	0		pref_only	0	mw72pref24.md:154	sub voce.
- scil.	- scil.	1	0		pref_only	0	mw72pref24.md:148	scilicet.
- sing.	- sing.	1	0		pref_only	0	mw72pref24.md:150	singular number.
- subst.	- subst.	1	0		pref_only	0	mw72pref24.md:152	substantive.
- superl.	- superl.	1	0		pref_only	0	mw72pref24.md:153	superlative degree.
- usu.	- usu.	1	0		pref_only	0	mw72pref24.md:158	usually.
- voc. or voc. c.	- voc. or voc. c.	1	0		pref_only	0	mw72pref24.md:163	vocative case.
- ¯ (macron)	- ¯ (macron)	1	0		pref_only	0	mw72pref24.md:168	that a vowel or syllable is long.
- Æol.	- Æol.	1	0		pref_only	0	mw72pref24.md:20	Æolic.
singo	singo	1	0		pref_only	0	mw72pref25.md:49	(siñj).
merrily	merrily	1	3	1662,355529,355532	low_count	0	mw72pref25.md:23	(merrily).
dolce	dolce	1	1	1685	low_count	0	mw72pref25.md:45	(in music).
nuthook	nuthook	1	1	1697	low_count	0	mw72pref25.md:56	(more dental).
revelry	revelry	1	1	1664	low_count	0	mw72pref25.md:25	(revelry).
- +	- +	1	0		short_pref_only	1	mw72pref24.md:165	plus.
-	-	1	250737	6,10,11	short_key	1	mw72pref24.md:164	(the *equal* sign) = equal, equivalent to, the same at, explained by.
the	the	1	90940	11,14,16		0	mw72pref25.md:26	above prolonged.
water	water	1	2123	20,1696,2777		0	mw72pref25.md:55	(in Ireland).
drum	drum	1	455	879,1008,1160		0	mw72pref25.md:52	(ḍrum).
ivy	ivy	1	323	1713,6889,7419		0	mw72pref25.md:69	(but like *w* after cons.).
true	true	1	256	176,361,389		0	mw72pref25.md:50	(true).
rude	rude	1	167	1326,1402,1662		0	mw72pref25.md:22	(rude).
Haus	Haus	1	134	407,972,1079		0	mw72pref25.md:30	(German).
adhere	adhere	1	82	818,1701,8979		0	mw72pref25.md:57	(but more dental).
marine	marine	1	53	1663,26909,27049		0	mw72pref25.md:24	(marine).
police	police	1	28	1659,1660,11094		0	mw72pref25.md:21	(police).
none	none	1	7	1696,1696,86291		0	mw72pref25.md:54	(poṇe).
