key_raw	key_norm	in_pref	body_count	samples	flag	short_key	sources	expansion
192— 234	192— 234	1	0		pref_only	0	grapref05.md:16;grapref06.md:27	2,1— 2,43,         621— 712 =  8,1—  8,92,
1— 191	1— 191	1	0		pref_only	0	grapref05.md:15;grapref06.md:26	1,1— 1,191,        517— 620 =  7,1—  7,104,
235— 296	235— 296	1	0		pref_only	0	grapref05.md:17;grapref06.md:28	3,1— 3,62,         713— 826 =  9,1—  9,114,
297— 354	297— 354	1	0		pref_only	0	grapref05.md:18;grapref06.md:29	4,1— 4,58,         827—1017 = 10,1— 10,191,
355— 441	355— 441	1	0		pref_only	0	grapref05.md:19;grapref06.md:30	5,1— 5,87,        1018—1028 = Vālakhilya 1—11.
442— 516	442— 516	1	0		pref_only	0	grapref05.md:20;grapref06.md:31	6,1— 6,75,
